StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
StopLossHunter_Initial_4,2021-Nov-05 16:38:37.789451,MSFT,1,336.140000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145285,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:38:50.881009,MSFT,-1,336.140000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145286,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:38:59.599974,MSFT,1,336.210000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145287,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:38:59.837170,MSFT,-1,336.160000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145288,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:39:20.918780,MSFT,1,336.210000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145289,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:49:28.069891,MSFT,-1,336.150000,0.008730,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145290,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:49:35.593772,MSFT,1,338.750000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145291,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:49:37.255453,MSFT,-1,336.000000,0.008726,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145292,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:49:37.262750,MSFT,1,338.750000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145293,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:50:02.076898,MSFT,-1,336.000000,0.008726,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145294,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:50:02.076930,MSFT,1,336.110000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145295,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:50:03.772852,MSFT,-1,336.100000,0.008729,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145296,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:50:19.706813,MSFT,1,336.200000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145297,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:51:07.883372,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145298,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:51:21.003785,MSFT,1,336.150000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145299,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:57:50.726418,MSFT,-1,336.000000,0.008726,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145300,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:57:50.880986,MSFT,1,336.120000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145301,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:57:57.202833,MSFT,-1,336.060000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145302,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:58:15.593832,MSFT,1,336.160000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145303,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:58:27.056155,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145304,,FILL
StopLossHunter_Initial_4,2021-Nov-05 16:58:47.003339,MSFT,1,336.160000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145305,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:07:14.066891,MSFT,-1,336.070000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145306,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:07:19.655025,MSFT,1,336.150000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145307,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:07:27.432276,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145308,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:07:30.015375,MSFT,1,336.130000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145309,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:07:54.425899,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145310,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:08:00.704628,MSFT,1,336.120000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145311,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:09:14.297699,MSFT,-1,336.090000,0.008728,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145312,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:09:57.153777,MSFT,1,336.040000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145313,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:09:57.153875,MSFT,-1,336.000000,0.008726,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145314,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:09:59.060243,MSFT,1,336.050000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145315,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:30.408525,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145316,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:30.807226,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145317,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.966027,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145318,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.966042,MSFT,1,336.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145319,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.970136,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145320,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:31.970919,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145321,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:34.861058,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145322,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:34.861704,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145323,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:35.653934,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145324,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:36.546646,MSFT,1,335.960000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145325,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:36.553637,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145326,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:38.397264,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145327,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:10:44.726516,MSFT,-1,335.900000,0.008724,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145328,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:11:14.263353,MSFT,1,336.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145329,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:11:23.558811,MSFT,-1,335.840000,0.008723,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145330,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:11:31.641495,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145331,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:23:19.786767,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145332,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:23:20.029728,MSFT,1,335.770000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145333,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:23:35.862407,MSFT,-1,335.550000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145334,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:23:42.306864,MSFT,1,335.810000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145335,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:24:30.190221,MSFT,-1,335.770000,0.008721,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145336,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:24:36.064409,MSFT,1,335.820000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145337,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:24:39.042013,MSFT,-1,335.780000,0.008721,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145338,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:00.507461,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145339,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:02.184745,MSFT,-1,335.690000,0.008719,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145340,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:07.052141,MSFT,1,335.670000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145341,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:10.916566,MSFT,-1,335.620000,0.008718,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145342,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:18.497200,MSFT,1,335.600000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145343,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:20.704403,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145344,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:23.569421,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145345,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:33.675723,MSFT,-1,335.430000,0.008714,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145346,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:25:59.095326,MSFT,1,335.370000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145347,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:00.977584,MSFT,-1,335.380000,0.008713,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145348,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:08.972638,MSFT,1,335.410000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145349,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:11.159033,MSFT,-1,335.340000,0.008712,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145350,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:17.055657,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145351,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:17.086417,MSFT,-1,335.280000,0.008710,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145352,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:29.593448,MSFT,1,335.360000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145353,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:39.991422,MSFT,-1,335.300000,0.008711,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145354,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:53.657127,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145355,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:54.657458,MSFT,-1,335.180000,0.008708,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145356,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:26:57.057533,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145357,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:27:56.661364,MSFT,-1,335.100000,0.008706,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145358,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:04.378917,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145359,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:13.746073,MSFT,-1,335.100000,0.008706,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145360,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:28.319983,MSFT,1,335.110000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145361,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:29.883142,MSFT,-1,335.040000,0.008705,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145362,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:34.099672,MSFT,1,335.220000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145363,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:34.250125,MSFT,-1,335.030000,0.008705,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145364,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:35.262713,MSFT,1,335.220000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145365,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:35.263575,MSFT,-1,335.050000,0.008705,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145366,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.355744,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145367,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.448425,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145368,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.461395,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145369,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.461404,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145370,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.548760,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145371,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:47.552228,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145372,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:28:49.880910,MSFT,1,334.930000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145373,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:20.799739,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145374,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:20.802135,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145375,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:23.942107,MSFT,-1,334.600000,0.008695,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145376,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:36.838022,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145377,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:38.761134,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145378,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:42.196523,MSFT,1,334.590000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145379,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:42.780811,MSFT,-1,334.560000,0.008694,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145380,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:43.943539,MSFT,1,334.620000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145381,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:29:46.714635,MSFT,-1,334.580000,0.008695,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145382,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:06.445035,MSFT,1,334.500000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145383,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:06.455997,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145384,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:06.591876,MSFT,1,334.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145385,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:07.376186,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145386,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:07.829110,MSFT,1,334.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145387,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:08.133590,MSFT,-1,334.420000,0.008691,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145388,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:30:08.215753,MSFT,1,334.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145389,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:46:43.574510,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145390,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:46:49.262848,MSFT,1,334.510000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145391,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:46:56.550556,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145392,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:46:58.890472,MSFT,1,334.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145393,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:47:18.303382,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145394,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:47:19.770140,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145395,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:47:24.228916,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145396,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:47:32.889869,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145397,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:48:53.606862,MSFT,-1,334.450000,0.008692,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145398,,FILL
StopLossHunter_Initial_4,2021-Nov-05 17:49:35.490257,MSFT,1,334.520000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145399,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:14:34.421445,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145400,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:14:34.491303,MSFT,-1,335.370000,0.008712,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145401,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:14:55.152557,MSFT,1,335.400000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145402,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:14:55.183123,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145403,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:15:03.067543,MSFT,1,335.400000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145404,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:15:38.604568,MSFT,-1,335.490000,0.008715,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145405,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:15:39.474775,MSFT,1,335.470000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145406,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:15:51.760143,MSFT,-1,335.500000,0.008715,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145407,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:16:03.291503,MSFT,1,335.540000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145408,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:16:05.950130,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145409,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:16:17.210196,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145410,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:16:25.204183,MSFT,-1,335.470000,0.008715,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145411,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:16:36.246988,MSFT,1,335.530000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145412,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:16:44.041822,MSFT,-1,335.540000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145413,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:18:27.690104,MSFT,1,335.580000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145414,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:18:38.221306,MSFT,-1,335.520000,0.008716,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145415,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:28:50.447283,MSFT,1,335.590000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145416,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:29:06.458121,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145417,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:29:09.260860,MSFT,1,337.000000,0.001200,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145418,,FILL
StopLossHunter_Initial_4,2021-Nov-05 18:29:12.249980,MSFT,-1,333.000000,0.008659,REMOVED,0,,SIM-1001-101,dlariviere,IEX,367700740145419,,FILL
